rh.aparc.area	rh_bankssts_area	rh_caudalanteriorcingulate_area	rh_caudalmiddlefrontal_area	rh_cuneus_area	rh_entorhinal_area	rh_fusiform_area	rh_inferiorparietal_area	rh_inferiortemporal_area	rh_isthmuscingulate_area	rh_lateraloccipital_area	rh_lateralorbitofrontal_area	rh_lingual_area	rh_medialorbitofrontal_area	rh_middletemporal_area	rh_parahippocampal_area	rh_paracentral_area	rh_parsopercularis_area	rh_parsorbitalis_area	rh_parstriangularis_area	rh_pericalcarine_area	rh_postcentral_area	rh_posteriorcingulate_area	rh_precentral_area	rh_precuneus_area	rh_rostralanteriorcingulate_area	rh_rostralmiddlefrontal_area	rh_superiorfrontal_area	rh_superiorparietal_area	rh_superiortemporal_area	rh_supramarginal_area	rh_frontalpole_area	rh_temporalpole_area	rh_transversetemporal_area	rh_insula_area	rh_WhiteSurfArea_area
KKI_0050782	1044.0	898.0	2094.0	1553.0	308.0	3401.0	6193.0	3356.0	787.0	4562.0	2616.0	2858.0	2123.0	3451.0	607.0	1340.0	1434.0	826.0	1278.0	1390.0	4403.0	1090.0	5822.0	4475.0	645.0	7013.0	7720.0	5383.0	4081.0	3260.0	349.0	489.0	343.0	1915.0	89106.0
KKI_0050783	1043.0	715.0	2098.0	1488.0	569.0	3351.0	6001.0	3747.0	813.0	4411.0	3154.0	3045.0	1762.0	3295.0	662.0	1500.0	1177.0	790.0	1940.0	1473.0	3955.0	1016.0	4738.0	3974.0	654.0	6764.0	7105.0	5396.0	3278.0	3435.0	259.0	360.0	309.0	1936.0	86215.2
KKI_0050784	891.0	713.0	2167.0	1671.0	282.0	2852.0	5613.0	3693.0	1079.0	4395.0	2276.0	3556.0	1953.0	3549.0	596.0	1560.0	1353.0	765.0	1906.0	1681.0	3816.0	1138.0	4616.0	3931.0	616.0	6104.0	6775.0	5619.0	3538.0	3762.0	291.0	451.0	364.0	1991.0	85562.0
KKI_0050785	649.0	480.0	1764.0	1106.0	340.0	2721.0	4637.0	2503.0	806.0	4321.0	1908.0	2682.0	1674.0	2859.0	608.0	1257.0	1038.0	799.0	1099.0	929.0	3217.0	911.0	4303.0	3742.0	421.0	4080.0	5519.0	4413.0	3054.0	3502.0	326.0	522.0	261.0	1647.0	70097.0
KKI_0050786	1086.0	688.0	2269.0	1783.0	457.0	4070.0	6250.0	3688.0	964.0	4777.0	2873.0	2842.0	1965.0	3669.0	604.0	1798.0	1442.0	1017.0	1844.0	1613.0	4819.0	1338.0	5343.0	4651.0	751.0	7263.0	7956.0	6128.0	3905.0	4285.0	343.0	573.0	388.0	2882.0	96321.4
KKI_0050787	764.0	745.0	2147.0	1588.0	262.0	3436.0	4843.0	3415.0	1019.0	5621.0	2885.0	3339.0	2302.0	3101.0	775.0	1478.0	1919.0	839.0	1829.0	1494.0	4053.0	1283.0	5252.0	3886.0	631.0	5853.0	7851.0	6464.0	3714.0	3841.0	319.0	385.0	388.0	1938.0	89658.7
KKI_0050788	1098.0	903.0	2949.0	1362.0	382.0	3758.0	5952.0	4048.0	1180.0	4208.0	3227.0	3014.0	2001.0	3725.0	787.0	1671.0	1547.0	946.0	1929.0	1311.0	4888.0	1648.0	5619.0	4750.0	862.0	7778.0	8452.0	5849.0	4115.0	4330.0	303.0	429.0	430.0	2258.0	97705.6
KKI_0050789	1046.0	652.0	2403.0	1580.0	369.0	3761.0	6464.0	3341.0	1051.0	5035.0	2518.0	3233.0	2000.0	3588.0	920.0	1825.0	1384.0	931.0	1739.0	1764.0	4743.0	1488.0	5133.0	4180.0	759.0	6527.0	8363.0	6269.0	4180.0	4344.0	351.0	522.0	341.0	2135.0	94943.2
KKI_0050790	893.0	655.0	2019.0	1237.0	441.0	4158.0	5201.0	3044.0	962.0	3358.0	2243.0	2912.0	1769.0	2654.0	777.0	1324.0	1325.0	753.0	1164.0	1558.0	3599.0	1107.0	3820.0	3843.0	749.0	5590.0	5994.0	5281.0	3199.0	3810.0	261.0	353.0	309.0	1905.0	78267.7
KKI_0050791	1022.0	1296.0	3241.0	1567.0	553.0	4229.0	6571.0	4320.0	1020.0	6259.0	3224.0	3146.0	2262.0	4285.0	847.0	1934.0	1756.0	953.0	2059.0	1555.0	4913.0	1632.0	5836.0	5394.0	1151.0	7906.0	9249.0	7526.0	4378.0	4876.0	352.0	555.0	413.0	2318.0	108596.0
KKI_0050792	937.0	681.0	2512.0	1307.0	319.0	4133.0	6935.0	3855.0	1218.0	4351.0	2681.0	2248.0	1920.0	3575.0	887.0	1575.0	1268.0	752.0	1371.0	1151.0	4971.0	1299.0	5564.0	4055.0	604.0	6237.0	7097.0	6397.0	3929.0	4112.0	370.0	377.0	355.0	2392.0	91434.4
KKI_0050793	940.0	893.0	1634.0	1515.0	281.0	3205.0	5695.0	3271.0	819.0	4913.0	2877.0	3399.0	1842.0	3358.0	798.0	1464.0	1268.0	858.0	1656.0	1336.0	3894.0	1186.0	4465.0	3574.0	727.0	6201.0	6583.0	4956.0	3546.0	3786.0	339.0	418.0	360.0	1935.0	83992.4
KKI_0050794	1012.0	676.0	2082.0	1498.0	358.0	3341.0	6283.0	3653.0	837.0	4859.0	2740.0	2896.0	1720.0	3602.0	619.0	1383.0	1177.0	768.0	1267.0	1255.0	4302.0	981.0	5142.0	3747.0	540.0	5788.0	7948.0	5748.0	4026.0	4613.0	319.0	490.0	375.0	2114.0	88160.4
KKI_0050795	806.0	781.0	2418.0	1632.0	372.0	3610.0	5574.0	3675.0	895.0	5230.0	2520.0	2800.0	2068.0	3921.0	704.0	1911.0	1824.0	921.0	1436.0	1374.0	4405.0	1324.0	4917.0	4688.0	694.0	6438.0	8222.0	5820.0	4017.0	4534.0	360.0	446.0	333.0	2288.0	92956.5
KKI_0050796	834.0	726.0	2370.0	1375.0	369.0	3504.0	5499.0	3710.0	935.0	4883.0	2245.0	2547.0	1752.0	3725.0	718.0	1409.0	1480.0	706.0	1222.0	1140.0	3731.0	1218.0	5289.0	3736.0	686.0	6461.0	6415.0	5102.0	3366.0	3487.0	344.0	314.0	318.0	1865.0	83481.4
KKI_0050797	908.0	825.0	2778.0	1740.0	467.0	3602.0	6442.0	4160.0	1128.0	5406.0	3165.0	3906.0	1984.0	4470.0	946.0	1961.0	1714.0	852.0	1725.0	1826.0	5351.0	1258.0	5534.0	4475.0	768.0	6728.0	8131.0	6651.0	3808.0	3417.0	313.0	444.0	371.0	2378.0	99633.1
KKI_0050798	1415.0	878.0	2137.0	1620.0	608.0	3524.0	7538.0	4231.0	1027.0	5946.0	3113.0	3592.0	1979.0	4617.0	966.0	1870.0	1782.0	979.0	1901.0	1707.0	5232.0	1263.0	5852.0	5080.0	824.0	8139.0	9007.0	6238.0	4433.0	4047.0	439.0	393.0	373.0	1823.0	104570.0
KKI_0050799	1093.0	703.0	2450.0	1061.0	431.0	3990.0	6016.0	3471.0	1191.0	4852.0	2581.0	3896.0	1923.0	3662.0	893.0	1523.0	1576.0	783.0	1609.0	1279.0	4186.0	1171.0	5447.0	4750.0	753.0	5100.0	7207.0	6868.0	3531.0	4031.0	328.0	438.0	328.0	1859.0	90975.9
KKI_0050800	1316.0	828.0	3316.0	1811.0	601.0	4896.0	8657.0	4813.0	1341.0	7227.0	3706.0	3915.0	2591.0	5212.0	1177.0	2372.0	2178.0	967.0	2164.0	1811.0	5433.0	1674.0	6626.0	6037.0	1045.0	9277.0	11440.0	7772.0	6059.0	5844.0	388.0	451.0	499.0	2722.0	126165.0
KKI_0050801	1031.0	963.0	2721.0	1658.0	546.0	3936.0	6140.0	4268.0	923.0	4922.0	2994.0	2746.0	2350.0	3910.0	657.0	1869.0	1558.0	859.0	1946.0	1200.0	3809.0	1420.0	4927.0	4706.0	724.0	6253.0	8519.0	6783.0	4197.0	4237.0	354.0	514.0	376.0	2197.0	96215.1
KKI_0050802	830.0	635.0	2245.0	1774.0	235.0	3705.0	6107.0	3660.0	940.0	4653.0	3134.0	3058.0	2028.0	3875.0	949.0	1622.0	1556.0	855.0	2136.0	1597.0	4687.0	1318.0	5402.0	4518.0	606.0	6041.0	7341.0	5413.0	3596.0	4173.0	227.0	445.0	380.0	2147.0	91884.8
KKI_0050803	1154.0	908.0	2659.0	1736.0	329.0	3647.0	6695.0	3859.0	1046.0	4823.0	2843.0	3035.0	2196.0	3719.0	810.0	1749.0	1842.0	797.0	1700.0	1541.0	4548.0	1303.0	5750.0	4838.0	751.0	6483.0	8444.0	6680.0	4903.0	4394.0	366.0	455.0	502.0	2920.0	99426.2
KKI_0050804	1055.0	986.0	1930.0	1688.0	357.0	3748.0	7069.0	3872.0	1049.0	5218.0	2931.0	3414.0	2035.0	3845.0	758.0	1857.0	1442.0	800.0	1843.0	1651.0	4369.0	1454.0	4926.0	5166.0	1005.0	6598.0	8774.0	5288.0	3620.0	4370.0	328.0	408.0	333.0	2568.0	96755.8
KKI_0050807	1032.0	754.0	2103.0	1623.0	499.0	3085.0	6153.0	3914.0	1164.0	4335.0	2904.0	3266.0	2062.0	3618.0	599.0	1568.0	1717.0	1010.0	1497.0	1787.0	4043.0	1128.0	5302.0	4210.0	789.0	7607.0	8928.0	6082.0	4008.0	3941.0	300.0	487.0	344.0	2082.0	93943.5
KKI_0050812	1064.0	933.0	2529.0	1435.0	434.0	3412.0	5478.0	3548.0	872.0	5423.0	2306.0	2846.0	1905.0	3807.0	825.0	1420.0	1614.0	831.0	1442.0	1295.0	4134.0	1256.0	4767.0	4470.0	592.0	6534.0	7367.0	5194.0	3746.0	3770.0	346.0	462.0	344.0	1884.0	88283.7
KKI_0050814	998.0	1199.0	2727.0	2012.0	356.0	4224.0	6672.0	3834.0	1064.0	5890.0	3221.0	4010.0	2436.0	4157.0	838.0	1653.0	1454.0	874.0	1688.0	2057.0	5204.0	1781.0	5547.0	5269.0	897.0	7789.0	7759.0	7077.0	4395.0	6005.0	358.0	363.0	441.0	2188.0	106439.0
KKI_0050815	677.0	523.0	1781.0	1225.0	219.0	2787.0	4645.0	2618.0	844.0	4365.0	1438.0	1682.0	1407.0	2424.0	819.0	1209.0	859.0	663.0	1207.0	789.0	2393.0	1107.0	3788.0	2485.0	461.0	4357.0	5462.0	4435.0	2064.0	3394.0	259.0	356.0	238.0	1556.0	64538.3
KKI_0050816	1252.0	838.0	1766.0	1570.0	494.0	3458.0	6764.0	2797.0	905.0	4946.0	2652.0	3832.0	2009.0	3886.0	802.0	1303.0	1273.0	902.0	1865.0	1442.0	3946.0	1161.0	4699.0	3695.0	622.0	5579.0	7029.0	5344.0	3420.0	3028.0	237.0	461.0	278.0	1914.0	86169.0
KKI_0050817	984.0	970.0	2564.0	1663.0	498.0	3763.0	6122.0	3966.0	1110.0	4728.0	3035.0	3241.0	2165.0	4333.0	784.0	1596.0	1198.0	946.0	1515.0	1613.0	5013.0	1334.0	5245.0	5350.0	901.0	7584.0	7742.0	6573.0	3949.0	3610.0	262.0	418.0	342.0	2262.0	97378.8
KKI_0050818	1080.0	1003.0	2320.0	1580.0	452.0	3238.0	5994.0	3346.0	950.0	4313.0	2679.0	2885.0	2152.0	3779.0	817.0	1543.0	1688.0	715.0	1522.0	1529.0	4412.0	1454.0	4384.0	5157.0	912.0	6164.0	7384.0	5988.0	3714.0	4403.0	305.0	448.0	341.0	1940.0	90592.1
KKI_0050819	1016.0	760.0	3052.0	1579.0	271.0	3344.0	5813.0	3688.0	1046.0	5704.0	3142.0	3487.0	2036.0	3892.0	627.0	1945.0	1704.0	865.0	2161.0	1778.0	4529.0	1305.0	5461.0	4322.0	697.0	6479.0	7999.0	5984.0	4255.0	4323.0	280.0	525.0	631.0	2354.0	97051.2
KKI_0050820	1360.0	765.0	2341.0	1519.0	323.0	4296.0	6954.0	2966.0	829.0	4738.0	2732.0	3463.0	1774.0	3944.0	992.0	1869.0	1445.0	930.0	1377.0	1549.0	4314.0	1578.0	4888.0	3882.0	835.0	6740.0	8391.0	5927.0	4024.0	3776.0	289.0	446.0	427.0	2414.0	94098.7
KKI_0050821	1037.0	597.0	2225.0	1419.0	398.0	3098.0	5040.0	3590.0	892.0	4299.0	2632.0	2900.0	1978.0	3679.0	664.0	1702.0	1595.0	748.0	1823.0	1478.0	4121.0	1326.0	5029.0	3886.0	622.0	7267.0	7318.0	5555.0	3741.0	4290.0	275.0	447.0	386.0	2337.0	88391.6
KKI_0050822	1052.0	808.0	2430.0	1783.0	340.0	3870.0	5525.0	3461.0	940.0	5147.0	2653.0	3315.0	1948.0	3563.0	595.0	1680.0	1627.0	792.0	1389.0	1896.0	4436.0	1220.0	5248.0	3884.0	659.0	6316.0	7009.0	5136.0	3623.0	3582.0	246.0	518.0	310.0	2137.0	89138.2
KKI_0050823	1294.0	709.0	2604.0	1543.0	338.0	3845.0	6223.0	2901.0	1007.0	5257.0	2767.0	3009.0	2093.0	3304.0	834.0	1845.0	1358.0	960.0	1420.0	1401.0	3928.0	1280.0	5160.0	4185.0	670.0	7041.0	7746.0	4997.0	4131.0	4653.0	301.0	450.0	421.0	2344.0	92021.7
KKI_0050824	1197.0	890.0	2917.0	1716.0	345.0	3852.0	5979.0	3615.0	1362.0	6219.0	3615.0	3759.0	2242.0	4208.0	851.0	2119.0	2407.0	1021.0	1970.0	1601.0	5522.0	1632.0	5500.0	5216.0	796.0	7340.0	8611.0	6444.0	4074.0	4718.0	332.0	554.0	313.0	2829.0	105766.0
KKI_0050825	1170.0	1036.0	2395.0	1518.0	398.0	3614.0	6437.0	3500.0	1202.0	5538.0	2933.0	2405.0	1917.0	3852.0	752.0	2428.0	1486.0	924.0	1467.0	831.0	4558.0	1838.0	6643.0	4253.0	960.0	6724.0	9247.0	5739.0	4601.0	5109.0	272.0	485.0	438.0	2315.0	98984.5
KKI_0050826	821.0	774.0	1271.0	950.0	347.0	2848.0	4142.0	2462.0	953.0	3784.0	1651.0	2104.0	1122.0	3019.0	702.0	1538.0	1199.0	540.0	913.0	787.0	3355.0	1169.0	3932.0	3892.0	508.0	3648.0	4986.0	4691.0	2897.0	2990.0	385.0	425.0	273.0	1686.0	66764.1
Leuven_1_0050682	961.0	642.0	2070.0	1500.0	418.0	3164.0	5714.0	3053.0	825.0	4603.0	1815.0	3327.0	1232.0	3552.0	596.0	1345.0	1672.0	653.0	1137.0	1323.0	4019.0	1027.0	4795.0	4417.0	560.0	5286.0	7360.0	5941.0	3749.0	3239.0	395.0	444.0	366.0	1813.0	83010.3
Leuven_1_0050683	832.0	800.0	2318.0	1877.0	340.0	2883.0	4928.0	3416.0	1071.0	6151.0	2566.0	3353.0	2177.0	3382.0	700.0	1895.0	1423.0	837.0	1621.0	1629.0	4062.0	1403.0	5678.0	4174.0	641.0	6085.0	8328.0	4416.0	3712.0	4610.0	355.0	609.0	375.0	1896.0	90546.0
Leuven_1_0050685	1142.0	844.0	2085.0	1853.0	440.0	3787.0	6590.0	3097.0	1073.0	5580.0	2411.0	3402.0	2075.0	3446.0	666.0	1598.0	1660.0	841.0	1854.0	1634.0	4422.0	1287.0	5540.0	4519.0	609.0	7751.0	7464.0	5443.0	4205.0	4174.0	281.0	433.0	459.0	1903.0	94568.2
Leuven_1_0050686	901.0	617.0	1783.0	1425.0	347.0	2918.0	4426.0	2598.0	657.0	4135.0	1882.0	2486.0	1311.0	2721.0	570.0	1383.0	1149.0	752.0	1434.0	1329.0	3361.0	1105.0	4392.0	2998.0	524.0	4601.0	6025.0	4732.0	3519.0	4097.0	280.0	423.0	400.0	1772.0	73054.6
Leuven_1_0050687	1240.0	1033.0	2794.0	1707.0	435.0	3771.0	6668.0	3845.0	1027.0	5185.0	3169.0	3599.0	2157.0	4655.0	866.0	2021.0	1676.0	928.0	1854.0	1602.0	4787.0	1421.0	5686.0	5551.0	897.0	7520.0	9286.0	6429.0	4416.0	4219.0	330.0	478.0	421.0	2366.0	104042.0
Leuven_1_0050688	1024.0	673.0	1737.0	1506.0	320.0	3302.0	5783.0	3619.0	1003.0	4592.0	2130.0	3156.0	2011.0	3798.0	771.0	1374.0	1207.0	884.0	1691.0	1256.0	4260.0	1192.0	4457.0	4296.0	634.0	5860.0	6927.0	5992.0	3538.0	3644.0	319.0	453.0	316.0	1984.0	85706.3
Leuven_1_0050689	1008.0	1037.0	2074.0	1889.0	315.0	3277.0	6506.0	4348.0	1420.0	6892.0	2821.0	4153.0	2065.0	4146.0	820.0	2090.0	1408.0	1073.0	1909.0	1813.0	4738.0	1628.0	5107.0	4961.0	935.0	7715.0	8995.0	6808.0	3968.0	4353.0	432.0	596.0	460.0	2217.0	103979.0
Leuven_1_0050690	947.0	797.0	2550.0	1598.0	382.0	3180.0	5204.0	3550.0	743.0	4853.0	2638.0	3258.0	1900.0	3694.0	704.0	1461.0	1211.0	878.0	1429.0	1596.0	3029.0	1121.0	5371.0	3884.0	671.0	6673.0	7877.0	5207.0	3276.0	2978.0	336.0	529.0	340.0	2110.0	85976.0
Leuven_1_0050691	1026.0	612.0	2990.0	1777.0	321.0	4086.0	6130.0	3228.0	857.0	5300.0	2948.0	2933.0	2220.0	4154.0	799.0	1933.0	1649.0	854.0	1698.0	1667.0	5013.0	1369.0	5529.0	4697.0	754.0	6634.0	8426.0	6431.0	4220.0	3895.0	299.0	423.0	432.0	2251.0	97557.1
Leuven_1_0050692	1224.0	1319.0	2341.0	1825.0	376.0	4147.0	7189.0	4240.0	1554.0	5423.0	3111.0	3477.0	2118.0	4486.0	785.0	1977.0	1207.0	1102.0	1444.0	1664.0	5504.0	2015.0	5376.0	5345.0	1031.0	7885.0	9100.0	6643.0	4817.0	4868.0	324.0	505.0	525.0	2399.0	107349.0
Leuven_1_0050693	903.0	772.0	2131.0	1265.0	446.0	3876.0	5672.0	3406.0	671.0	5600.0	2492.0	3121.0	1917.0	3643.0	856.0	2157.0	1685.0	892.0	1836.0	1420.0	4280.0	1516.0	4938.0	3668.0	777.0	5404.0	7354.0	6178.0	4094.0	4631.0	324.0	429.0	473.0	2214.0	91041.5
Leuven_1_0050694	1099.0	609.0	2357.0	1489.0	218.0	3266.0	5539.0	3335.0	849.0	5013.0	2366.0	2893.0	1775.0	3852.0	660.0	1540.0	1483.0	685.0	1389.0	1191.0	3748.0	1185.0	5031.0	3914.0	506.0	5914.0	7242.0	5720.0	3417.0	3633.0	303.0	392.0	379.0	1888.0	84877.4
Leuven_1_0050695	1065.0	1119.0	2427.0	1686.0	289.0	3841.0	6289.0	3706.0	975.0	5385.0	2399.0	3778.0	1836.0	4327.0	937.0	1605.0	1634.0	850.0	1654.0	1615.0	4287.0	1456.0	5396.0	4578.0	943.0	6829.0	7359.0	5856.0	3876.0	4482.0	348.0	335.0	353.0	2181.0	95696.7
Leuven_1_0050696	1048.0	862.0	1945.0	1687.0	372.0	3308.0	5786.0	3842.0	810.0	5103.0	2278.0	3044.0	2080.0	3950.0	740.0	1405.0	1548.0	846.0	1757.0	1506.0	4848.0	1171.0	4593.0	4606.0	916.0	6547.0	7280.0	5605.0	3594.0	4386.0	349.0	502.0	320.0	2007.0	90642.3
Leuven_1_0050697	967.0	477.0	2032.0	1514.0	118.0	3094.0	5272.0	2860.0	874.0	4442.0	2285.0	3383.0	1744.0	3476.0	659.0	1472.0	1291.0	814.0	1648.0	1464.0	3656.0	910.0	4783.0	4385.0	461.0	5762.0	7079.0	5268.0	3283.0	3095.0	351.0	346.0	314.0	1895.0	81474.7
Leuven_1_0050698	905.0	682.0	2354.0	1978.0	403.0	3480.0	6632.0	3722.0	928.0	5843.0	3082.0	3754.0	2201.0	4091.0	887.0	1754.0	1501.0	1020.0	1771.0	1709.0	4914.0	1090.0	5748.0	4647.0	638.0	7124.0	8667.0	6469.0	4239.0	4885.0	332.0	408.0	377.0	2306.0	100537.0
Leuven_1_0050699	1159.0	1068.0	3119.0	1498.0	342.0	3493.0	5675.0	3888.0	992.0	5293.0	2904.0	3449.0	1973.0	4040.0	739.0	1932.0	1570.0	986.0	2104.0	1607.0	4263.0	1780.0	5764.0	3859.0	885.0	6700.0	7601.0	5349.0	3647.0	4059.0	291.0	431.0	417.0	2226.0	95105.2
Leuven_1_0050700	903.0	819.0	1857.0	1629.0	417.0	3522.0	5911.0	3565.0	849.0	4364.0	2660.0	2833.0	1616.0	3453.0	673.0	1504.0	1360.0	816.0	1718.0	1447.0	4185.0	1274.0	5057.0	4293.0	683.0	6910.0	7620.0	5656.0	3761.0	3971.0	353.0	560.0	323.0	2356.0	88917.9
Leuven_1_0050701	912.0	878.0	2378.0	1395.0	345.0	3474.0	5909.0	2958.0	799.0	4430.0	2366.0	3162.0	1827.0	3894.0	1004.0	1459.0	1447.0	877.0	1522.0	1132.0	4277.0	1362.0	5387.0	4811.0	586.0	5788.0	7956.0	6090.0	4100.0	4562.0	298.0	415.0	364.0	1914.0	90077.4
Leuven_1_0050702	1315.0	1123.0	2888.0	1741.0	274.0	4349.0	6505.0	3267.0	1291.0	6735.0	3245.0	3383.0	2307.0	4207.0	830.0	2022.0	1677.0	932.0	1908.0	1613.0	4178.0	1292.0	6475.0	4519.0	1100.0	6982.0	8414.0	6161.0	4707.0	3942.0	367.0	417.0	481.0	2297.0	102945.0
Leuven_1_0050703	1180.0	753.0	2237.0	1860.0	810.0	3993.0	5881.0	3598.0	878.0	5730.0	2704.0	3586.0	2085.0	4194.0	911.0	1820.0	1613.0	651.0	1351.0	1836.0	4691.0	1094.0	5573.0	4777.0	780.0	6176.0	9100.0	5909.0	4236.0	4631.0	313.0	580.0	316.0	2167.0	98014.9
Leuven_1_0050704	1025.0	699.0	2866.0	1842.0	284.0	3791.0	5899.0	3933.0	1049.0	6066.0	2846.0	3404.0	2088.0	3835.0	715.0	1652.0	2296.0	946.0	1812.0	1697.0	4396.0	1486.0	6061.0	5173.0	763.0	6879.0	8783.0	7292.0	4422.0	4662.0	358.0	474.0	480.0	2182.0	102159.0
Leuven_1_0050705	1031.0	1046.0	1935.0	1575.0	324.0	3401.0	5787.0	2703.0	1093.0	4711.0	2783.0	3449.0	2076.0	3508.0	880.0	1275.0	1254.0	928.0	1587.0	1738.0	3804.0	1460.0	4807.0	3952.0	643.0	6509.0	6927.0	6330.0	3293.0	3411.0	324.0	440.0	298.0	1880.0	87162.3
Leuven_1_0050706	1119.0	1017.0	2594.0	1726.0	376.0	3549.0	7338.0	3728.0	862.0	5636.0	2616.0	3634.0	2201.0	4367.0	738.0	1576.0	1316.0	831.0	1659.0	1639.0	4204.0	1545.0	5168.0	4327.0	645.0	7284.0	8624.0	5193.0	3972.0	4528.0	358.0	471.0	335.0	2197.0	97375.2
Leuven_1_0050707	1050.0	844.0	2253.0	1478.0	155.0	2938.0	4992.0	3186.0	1028.0	4425.0	2001.0	2979.0	1794.0	3306.0	642.0	1254.0	1253.0	674.0	1748.0	1211.0	3496.0	1152.0	4851.0	4123.0	745.0	6486.0	6196.0	5498.0	3418.0	4179.0	325.0	422.0	392.0	1919.0	82411.6
Leuven_1_0050708	1156.0	718.0	2089.0	1350.0	372.0	3156.0	5024.0	3179.0	589.0	4519.0	2101.0	3158.0	1940.0	3326.0	684.0	1534.0	1221.0	766.0	1058.0	1564.0	3124.0	1380.0	5682.0	3011.0	598.0	6254.0	7059.0	4372.0	3418.0	3018.0	296.0	540.0	330.0	1595.0	80181.1
Leuven_1_0050709	1100.0	1082.0	2404.0	1315.0	194.0	3188.0	6713.0	3652.0	1003.0	4994.0	3247.0	2786.0	2185.0	3968.0	749.0	1826.0	1459.0	965.0	1770.0	1058.0	4874.0	1567.0	5815.0	4618.0	817.0	6608.0	8714.0	6523.0	4226.0	4094.0	358.0	501.0	443.0	2263.0	97077.2
Leuven_1_0050710	822.0	802.0	2181.0	1645.0	390.0	3028.0	6684.0	3476.0	815.0	4262.0	2465.0	2797.0	1796.0	3456.0	644.0	1365.0	1179.0	808.0	1473.0	1489.0	4075.0	1141.0	5269.0	3562.0	629.0	6347.0	6090.0	5321.0	3432.0	3303.0	289.0	392.0	341.0	2089.0	83860.2
Leuven_1_0050711	1040.0	517.0	2196.0	1452.0	327.0	2839.0	5122.0	2858.0	791.0	5385.0	2269.0	3211.0	1916.0	3211.0	670.0	1540.0	1442.0	755.0	1339.0	1212.0	3971.0	1109.0	4756.0	4052.0	543.0	6285.0	8616.0	5097.0	3515.0	3753.0	325.0	335.0	327.0	1689.0	84463.3
Leuven_2_0050722	858.0	773.0	2128.0	1566.0	408.0	3301.0	5066.0	2737.0	917.0	4477.0	1977.0	3212.0	1638.0	3147.0	717.0	1305.0	1298.0	817.0	1461.0	1666.0	4112.0	1335.0	4430.0	3712.0	584.0	5214.0	7410.0	5271.0	3286.0	3788.0	326.0	396.0	303.0	1746.0	81381.6
Leuven_2_0050723	955.0	663.0	1882.0	1493.0	394.0	2731.0	5502.0	3197.0	769.0	3820.0	2070.0	3159.0	1617.0	3392.0	555.0	1314.0	1409.0	834.0	1456.0	1541.0	3551.0	1148.0	4205.0	3452.0	695.0	5317.0	6591.0	6131.0	3300.0	3284.0	312.0	507.0	260.0	1932.0	79437.3
Leuven_2_0050724	1084.0	844.0	2342.0	1935.0	400.0	3668.0	6110.0	2743.0	1108.0	4888.0	2671.0	3355.0	2177.0	3688.0	905.0	1712.0	1801.0	843.0	1595.0	1732.0	4152.0	1423.0	4974.0	4264.0	800.0	6566.0	7632.0	6511.0	4045.0	4281.0	310.0	454.0	379.0	2120.0	93513.6
Leuven_2_0050725	1029.0	653.0	2279.0	1602.0	297.0	3859.0	6554.0	3966.0	940.0	4649.0	2426.0	2473.0	1997.0	3815.0	801.0	2161.0	1945.0	803.0	1593.0	1405.0	4636.0	1497.0	5590.0	4385.0	600.0	6684.0	8406.0	6165.0	3851.0	3978.0	353.0	445.0	356.0	2096.0	94289.6
Leuven_2_0050726	1164.0	705.0	2817.0	1717.0	165.0	3564.0	6955.0	4278.0	905.0	4745.0	2476.0	3329.0	2040.0	4229.0	769.0	1607.0	1480.0	883.0	1555.0	1503.0	4073.0	1433.0	5451.0	4215.0	712.0	6723.0	7423.0	5856.0	3784.0	4349.0	253.0	379.0	422.0	2307.0	94265.9
Leuven_2_0050727	842.0	564.0	2521.0	1473.0	303.0	3318.0	5652.0	2756.0	697.0	4744.0	2417.0	3073.0	1981.0	3323.0	727.0	1694.0	1424.0	795.0	1853.0	1200.0	3754.0	1154.0	4982.0	3819.0	550.0	6993.0	7810.0	5473.0	3979.0	4518.0	408.0	426.0	322.0	2036.0	87579.6
Leuven_2_0050728	930.0	889.0	2350.0	1490.0	191.0	2686.0	5047.0	2369.0	682.0	4158.0	2579.0	2622.0	1816.0	3342.0	625.0	1583.0	1331.0	730.0	1906.0	1299.0	3649.0	1352.0	4371.0	3399.0	609.0	6270.0	7340.0	4451.0	3627.0	3398.0	336.0	263.0	370.0	1920.0	79983.1
Leuven_2_0050730	863.0	848.0	2047.0	1628.0	342.0	3324.0	4831.0	3373.0	802.0	4427.0	2165.0	2808.0	1588.0	3312.0	640.0	1791.0	1368.0	793.0	1567.0	1340.0	4209.0	1247.0	4935.0	5201.0	833.0	5253.0	7865.0	5325.0	3453.0	4004.0	337.0	481.0	416.0	1924.0	85340.3
Leuven_2_0050731	887.0	787.0	2114.0	1678.0	208.0	3581.0	5967.0	3732.0	761.0	6541.0	2979.0	3293.0	2043.0	3829.0	873.0	1859.0	1729.0	874.0	1739.0	1632.0	4269.0	1451.0	5394.0	4440.0	752.0	6843.0	8059.0	6203.0	4266.0	4314.0	289.0	403.0	542.0	2410.0	96739.9
Leuven_2_0050732	1234.0	725.0	2650.0	1632.0	294.0	3831.0	5962.0	3591.0	1039.0	5486.0	2636.0	3246.0	2242.0	3830.0	818.0	1651.0	1420.0	820.0	1468.0	1409.0	4980.0	1522.0	5918.0	4842.0	672.0	6118.0	8556.0	5481.0	4180.0	4664.0	380.0	441.0	401.0	2026.0	96165.0
